category	entry_id	openalex_id	doi	publication_year	authors
domains	https://openalex.org/domains/3	https://openalex.org/W1530054495		1993	Stefan Samko, Anatoly A. Kilbas, O. I. Marichev
domains	https://openalex.org/domains/3	https://openalex.org/W2100115174		1988	Anil K. Jain
domains	https://openalex.org/domains/3	https://openalex.org/W2166806803	https://doi.org/10.1021/cr0300789	2005	J. Christopher Love, Lara A. Estroff, Jennah K. Kriebel, Ralph G. Nuzzo, George M. Whitesides
domains	https://openalex.org/domains/3	https://openalex.org/W2022308914	https://doi.org/10.1016/0022-3697(61)90054-3	1961	I.M. Lifshitz, V.V. Slyozov
domains	https://openalex.org/domains/3	https://openalex.org/W2056754315	https://doi.org/10.1016/0894-1777(88)90043-x	1988	R. J. Moffat
domains	https://openalex.org/domains/3	https://openalex.org/W1990517717	https://doi.org/10.1109/5.58325	1990	Teuvo Kohonen
domains	https://openalex.org/domains/3	https://openalex.org/W1595283676	https://doi.org/10.1093/oso/9780198503675.001.0001	1998	R. Hill
domains	https://openalex.org/domains/3	https://openalex.org/W2108834246	https://doi.org/10.1109/tit.1985.1057074	1985	Taher ElGamal
domains	https://openalex.org/domains/3	https://openalex.org/W2015723183	https://doi.org/10.1007/bf01114537	1990	Dirk Andrae, U. H�u�ermann, Michael Dolg, Hermann Stoll, H. Preu�
domains	https://openalex.org/domains/3	https://openalex.org/W2097856935	https://doi.org/10.1109/jra.1986.1087032	1986	Rodney A. Brooks
domains	https://openalex.org/domains/3	https://openalex.org/W2106334424	https://doi.org/10.1109/4235.797969	1999	Eckart Zitzler, Lothar Thiele
domains	https://openalex.org/domains/3	https://openalex.org/W2159211495	https://doi.org/10.1107/s0907444911001314	2011	Garib N. Murshudov, Pavol Skubák, Andrey A. Lebedev, Neesh Pannu, Roberto A. Steiner, Robert A. Nicholls, Martyn Winn, Fei Long, Alexei A. Vagin
domains	https://openalex.org/domains/3	https://openalex.org/W2144332006	https://doi.org/10.1107/s0108767394005726	1995	R. H. Blessing
domains	https://openalex.org/domains/3	https://openalex.org/W1579271636		2000	Geoffrey J. McLachlan, David Peel
domains	https://openalex.org/domains/3	https://openalex.org/W32403112	https://doi.org/10.1007/bf00992698	1992	Christopher J. Watkins, Peter Dayan
domains	https://openalex.org/domains/3	https://openalex.org/W2089433206	https://doi.org/10.1016/s0034-4257(98)00031-5	1998	B. N. Holben, T. F. Eck, I. Slutsker, D. Tanré, Jean-Pierre Buis, Alberto Setzer, Éric Vermote, John A. Reagan, Yoram J. Kaufman, Teruyuki Nakajima, F. Lavenu, Isabelle Jankowiak, A. Smirnov
domains	https://openalex.org/domains/3	https://openalex.org/W1626854854	https://doi.org/10.1038/35035045	2000	Philippe Poizot, Stéphane Laruelle, Sylvie Grugeon, L. Dupont, J-M. Tarascon
domains	https://openalex.org/domains/3	https://openalex.org/W2751023760	https://doi.org/10.1117/12.965761	1981	Berthold K. P. Horn, Brian G. Schunck
domains	https://openalex.org/domains/3	https://openalex.org/W2097773259	https://doi.org/10.1038/nnano.2010.132	2010	Sukang Bae, Hyeongkeun Kim, Youngbin Lee, Xiangfan Xu, Jae-Sung Park, Yi Zheng, Jayakumar Balakrishnan, Lei Tian, Hye Ri Kim, Young Il Song, Young-Jin Kim, Kwang S. Kim, Barbaros Özyilmaz, Jong‐Hyun Ahn, Byung Hee Hong, Sumio Iijima
domains	https://openalex.org/domains/3	https://openalex.org/W2513506562	https://doi.org/10.7717/peerj.2584	2016	Torbjørn Rognes, Tomáš Flouri, Ben Nichols, Christopher Quince, Frédéric Mahé
domains	https://openalex.org/domains/3	https://openalex.org/W2128248134	https://doi.org/10.1016/s0140-6736(08)61690-6	2008	Michael Marmot, Sharon Friel, Ruth Bell, Tanja A. J. Houweling, Sebastian Taylor
domains	https://openalex.org/domains/3	https://openalex.org/W1491891466		1936	S. Timoshenko
domains	https://openalex.org/domains/3	https://openalex.org/W2166171121	https://doi.org/10.1038/ismej.2012.8	2012	J. Gregory Caporaso, Christian L. Lauber, William A. Walters, Donna Berg-Lyons, James S. Huntley, Noah Fierer, Sarah M. Owens, Jason Betley, Louise Fraser, Markus Bauer, Niall Gormley, Jack A. Gilbert, Geoff Smith, Rob Knight
domains	https://openalex.org/domains/3	https://openalex.org/W2143381319	https://doi.org/10.1109/tevc.2007.892759	2007	Qingfu Zhang, Hui Li
domains	https://openalex.org/domains/3	https://openalex.org/W1987235421	https://doi.org/10.2307/202051	1983	Mark Granovetter
domains	https://openalex.org/domains/3	https://openalex.org/W2131477567	https://doi.org/10.1126/science.269.5224.676	1995	James W. Hurrell
domains	https://openalex.org/domains/3	https://openalex.org/W2037766564	https://doi.org/10.1021/es011055j	2002	Dana W. Kolpin, Edward T. Furlong, Michael T. Meyer, E. Michael Thurman, Steven D. Zaugg, Larry B. Barber, Herbert T. Buxton
domains	https://openalex.org/domains/3	https://openalex.org/W3141151088	https://doi.org/10.1017/9781108120241.010	2017	John M. Stewart
domains	https://openalex.org/domains/3	https://openalex.org/W2765081049	https://doi.org/10.1103/physrevlett.119.161101	2017	B. P. Abbott, R. Abbott, T. D. Abbott, F. Acernese, K. Ackley, C. Adams, T. Adams, P. Addesso, R. X. Adhikari, V. B. Adya, C. Affeldt, M. Afrough, B. Agarwal, M. Agathos, K. Agatsuma, N. Aggarwal, O. D. Aguiar, L. Aiello, A. Ain, P. Ajith, B. Allen, B. Allen, A. Allocca, P. A. Altin, A. Amato, A. Ananyeva, S. B. Anderson, W. G. Anderson, S. V. Angelova, S. Antier, S. Appert, K. Arai, M. C. Araya, J.S. Areeda, N. Arnaud, K. G. Arun, S. Ascenzi, G. Ashton, M. Ast, S. M. Aston, P. Astone, D. V. Atallah, P. Aufmuth, C. Aulbert, K. AultONeal, C. Austin, A. Avila-Alvarez, S. Babak, P. Bacon, M.K.M. Bader, S. Bae, M. Bailes, P. T. Baker, F. Baldaccini, G. Ballardin, S. W. Ballmer, S. Banagiri, J. C. Barayoga, S. E. Barclay, B. C. Barish, D. Barker, K. Barkett, F. Barone, B. Barr, L. Barsotti, M. Barsuglia, D. Barta, S. D. Barthelmy, J. Bartlett, I. Bartos, R. Bassiri, A. Basti, J. C. Batch, M. Bawaj, J. C. Bayley, M. Bazzan, B. Bécsy, C. Beer, M. Bejger, I. Belahcene, A.S. Bell, B. K. Berger, G. Bergmann, S. Bernuzzi, J. J. Bero, C. P. L. Berry, D. Bersanetti, A. Bertolini, J. Betzwieser, S. Bhagwat, R. Bhandare, I.A. Bilenko, G. Billingsley, C. R. Billman, J. Birch, R. Birney, O. Birnholtz, S. Biscans, S. Biscoveanu, A. Bisht
domains	https://openalex.org/domains/3	https://openalex.org/W2140199336	https://doi.org/10.1109/tcsvt.2003.815165	2003	Thomas Wiegand, Gary J. Sullivan, Gisle Bjøntegaard, Ajay Luthra
domains	https://openalex.org/domains/3	https://openalex.org/W1963797815	https://doi.org/10.1016/b978-0-08-044164-1.x5000-2	2004	F.J. Humphreys, M. Hatherly
domains	https://openalex.org/domains/3	https://openalex.org/W3000074734		1979	Urie Bronfenbrenner
domains	https://openalex.org/domains/3	https://openalex.org/W3149443718		2018	A. V. Larkin
domains	https://openalex.org/domains/3	https://openalex.org/W1545460766		2014	Joseph F. Hair, G. Tomas M. Hult, Christian M. Ringle, Marko Sarstedt
domains	https://openalex.org/domains/3	https://openalex.org/W2060429741	https://doi.org/10.1103/physrev.56.978	1939	A. L. Patterson
domains	https://openalex.org/domains/3	https://openalex.org/W2146502635		2011	John C. Duchi, Elad Hazan, Yoram Singer
domains	https://openalex.org/domains/3	https://openalex.org/W1978136073	https://doi.org/10.2307/2531248	1986	Scott L. Zeger, Kung‐Yee Liang
domains	https://openalex.org/domains/3	https://openalex.org/W1998025025	https://doi.org/10.1111/j.1600-0587.2012.07348.x	2012	Carsten F. Dormann, Jane Elith, Sven Bacher, Carsten M. Buchmann, Gudrun Carl, Gabriel Carré, Jaime Márquez, Bernd Gruber, Bruno Lafourcade, Pedro J. Leitão, Tamara Münkemüller, Colin J. McClean, Patrick E. Osborne, Björn Reineking, Boris Schröder, Andrew K. Skidmore, Damaris Zurell, Sven Lautenbach
domains	https://openalex.org/domains/3	https://openalex.org/W2118978333	https://doi.org/10.1109/tkde.2008.239	2009	Haibo He, Edwardo A. Garcia
domains	https://openalex.org/domains/3	https://openalex.org/W2160790360	https://doi.org/10.1021/cr00002a004	1991	Corwin Hansch, Albert J. Leo, R. W. TAFT
domains	https://openalex.org/domains/3	https://openalex.org/W2028046413	https://doi.org/10.1186/1758-2946-4-17	2012	Marcus D. Hanwell, Donald Curtis, David Lonie, Tim Vandermeersch, Eva Zurek, Geoffrey Hutchison
domains	https://openalex.org/domains/3	https://openalex.org/W2084464066	https://doi.org/10.1115/1.3601206	1968	J. R. Rice
domains	https://openalex.org/domains/3	https://openalex.org/W2115579991	https://doi.org/10.1177/0278364913491297	2013	Andreas Geiger, Philip Lenz, Christoph Stiller, Raquel Urtasun
domains	https://openalex.org/domains/3	https://openalex.org/W2094514178	https://doi.org/10.1080/01621459.1962.10480664	1962	Arnold Zellner
domains	https://openalex.org/domains/3	https://openalex.org/W2797914455		2003	K. R. Ludwig
domains	https://openalex.org/domains/3	https://openalex.org/W1544206333	https://doi.org/10.2307/213332	1976	A. W. Küchler, Dieter Mueller‐Dombois, Heinz Ellenberg
domains	https://openalex.org/domains/3	https://openalex.org/W1986829915	https://doi.org/10.1073/pnas.0603395103	2006	Nathan S. Lewis, Daniel G. Nocera
domains	https://openalex.org/domains/3	https://openalex.org/W2154929945	https://doi.org/10.1109/4235.585892	1997	Marco Dorigo, Luca Maria Gambardella
domains	https://openalex.org/domains/3	https://openalex.org/W1885185971	https://doi.org/10.1109/tpami.2015.2439281	2015	Chao Dong, Chen Change Loy, Kaiming He, Xiaoou Tang
domains	https://openalex.org/domains/3	https://openalex.org/W2336416123	https://doi.org/10.1145/504729.504754	2002	Sebastian Thrun
domains	https://openalex.org/domains/3	https://openalex.org/W2075665712	https://doi.org/10.1137/1.9781611971217	1995	Charles L. Lawson, Richard Hanson
domains	https://openalex.org/domains/3	https://openalex.org/W1507412811		1974	Marcel Pourbaix
domains	https://openalex.org/domains/3	https://openalex.org/W2054692642	https://doi.org/10.1109/jsac.2014.2328098	2014	Jeffrey G. Andrews, Stefano Buzzi, Wan Choi, Stephen V. Hanly, Angel Lozano, Anthony C. K. Soong, Jianzhong Charlie Zhang
domains	https://openalex.org/domains/3	https://openalex.org/W2571036723		2002	民子 岩崎
domains	https://openalex.org/domains/3	https://openalex.org/W4239146293	https://doi.org/10.2307/1269484	1987	Eric R. Ziegel, William H. Press, Brian P. Flannery, Saul A. Teukolsky, William T. Vetterling
domains	https://openalex.org/domains/3	https://openalex.org/W2031904472	https://doi.org/10.1016/0304-4173(85)90014-x	1985	R. A. Marcus, Norman Sutin
domains	https://openalex.org/domains/3	https://openalex.org/W2017990047	https://doi.org/10.2307/1907266	1950	John F. Nash
domains	https://openalex.org/domains/3	https://openalex.org/W2083339292	https://doi.org/10.1029/97jd00237	1997	E. J. Mlawer, Steven J. Taubman, P. Brown, Michael Iacono, S. A. Clough
domains	https://openalex.org/domains/3	https://openalex.org/W4299687266	https://doi.org/10.48550/arxiv.1406.5823	2014	Douglas M. Bates, Martin Mächler, Benjamin M. Bolker, Steve Walker
domains	https://openalex.org/domains/3	https://openalex.org/W2099244020	https://doi.org/10.1109/iccv.1998.710815	2002	Carlo Tomasi, Roberto Manduchi
domains	https://openalex.org/domains/3	https://openalex.org/W2000474073	https://doi.org/10.1121/1.1908239	1956	M. A. Biot
domains	https://openalex.org/domains/3	https://openalex.org/W4230588984	https://doi.org/10.1016/0165-0114(78)90029-5	1978	Lotfi A. Zadeh
domains	https://openalex.org/domains/3	https://openalex.org/W87496662	https://doi.org/10.1016/0005-1098(93)90162-m	1993	Björn Wittenmark
domains	https://openalex.org/domains/3	https://openalex.org/W1988378253	https://doi.org/10.1111/j.2153-3490.1964.tb00181.x	1964	W. Dansgaard
domains	https://openalex.org/domains/3	https://openalex.org/W2899497983	https://doi.org/10.1146/annurev.astro.46.060407.145222	2009	M. Asplund, N. Grevesse, A. J. Sauval, Pat Scott
domains	https://openalex.org/domains/3	https://openalex.org/W2014444740	https://doi.org/10.5860/choice.42-1547	2004	Anne E. Magurran
domains	https://openalex.org/domains/3	https://openalex.org/W2133109597	https://doi.org/10.1006/ijhc.1995.1081	1995	Thomas Gruber
domains	https://openalex.org/domains/3	https://openalex.org/W2105275554	https://doi.org/10.1093/nar/28.12.e63	2000	Tsugunori Notomi, Hirokazu Okayama, Hiroshi Masubuchi, Tohru Yonekawa, Keiko Watanabe, Nobuyuki Amino, Takeshi Hase
domains	https://openalex.org/domains/3	https://openalex.org/W2088925839	https://doi.org/10.1073/pnas.30.9.244	1944	F. D. Murnaghan
domains	https://openalex.org/domains/3	https://openalex.org/W2026912546	https://doi.org/10.1016/0003-2697(60)90025-7	1960	George A. Bray
domains	https://openalex.org/domains/3	https://openalex.org/W2158940042	https://doi.org/10.1093/biomet/81.3.425	1994	David L. Donoho, Iain M. Johnstone
domains	https://openalex.org/domains/3	https://openalex.org/W2113536011	https://doi.org/10.1016/j.jenvman.2010.11.011	2010	Fenglian Fu, Qi Wang
domains	https://openalex.org/domains/3	https://openalex.org/W1975879668	https://doi.org/10.1037/h0031619	1971	Joseph L. Fleiss
domains	https://openalex.org/domains/3	https://openalex.org/W2125001590	https://doi.org/10.1016/j.jml.2007.12.005	2008	R. Harald Baayen, Douglas Davidson, Douglas M. Bates
domains	https://openalex.org/domains/3	https://openalex.org/W2134819724	https://doi.org/10.1021/cr9502357	1996	Abraham Ulman
domains	https://openalex.org/domains/3	https://openalex.org/W1632114991	https://doi.org/10.21236/ada273556	1993	Mitchell P. Marcus, Mary Ann Marcinkiewicz, Beatrice Santorini
domains	https://openalex.org/domains/3	https://openalex.org/W2112076978		1996	Yoav Freund, Robert E. Schapire
domains	https://openalex.org/domains/3	https://openalex.org/W2041311241	https://doi.org/10.1038/nnano.2014.35	2014	Likai Li, Yijun Yu, Guo Jun Ye, Q. Q. Ge, Xuedong Ou, Hua Wu, Donglai Feng, Xian Hui Chen, Yuanbo Zhang
domains	https://openalex.org/domains/3	https://openalex.org/W2313339984	https://doi.org/10.2307/2532051	1989	Liang‐In Lin
domains	https://openalex.org/domains/3	https://openalex.org/W2963684088	https://doi.org/10.48550/arxiv.1511.06434	2015	Alec Radford, Luke Metz, Soumith Chintala
domains	https://openalex.org/domains/3	https://openalex.org/W2963207607		2015	Ian Goodfellow, Jonathon Shlens, Christian Szegedy
domains	https://openalex.org/domains/3	https://openalex.org/W3193598686	https://doi.org/10.1093/eurheartj/ehab368	2021	Theresa A. McDonagh, Marco Metra, Marianna Adamo, Roy S. Gardner, Andreas Baumbach, Michael Böhm, Haran Burri, Javed Butler, Jelena Čelutkienė, Ovidiu Chioncel, John G.F. Cleland, Andrew J.S. Coats, María G. Crespo‐Leiro, Dimitrios Farmakis, Martine Gilard, Stéphane Heymans, Arno W. Hoes, Tiny Jaarsma, Ewa A. Jankowska, Mitja Lainščak, Carolyn S.P. Lam, Alexander R. Lyon, John J.V. McMurray, Alexandre Mebazaa, Richard Mindham, Claudio Muneretto, Massimo Piepoli, Susanna Price, Giuseppe Rosano, Frank Ruschitzka, Anne Kathrine Skibelund, Rudolf A. de Boer, P. Christian Schulze, Magdy Abdelhamid, Victor Aboyans, Stamatis Adamopoulos, Stefan D. Anker, Elena Arbelo, Riccardo Asteggiano, Johann Bauersachs, Antoni Bayés‐Genís, Michael A. Borger, Werner Budts, Maja Čikeš, Kevin Damman, Victoria Delgado, Paul Dendale, Polychronis Dilaveris, Heinz Drexel, Justin A. Ezekowitz, Volkmar Falk, Laurent Fauchier, Gerasimos Filippatos, Alan G. Fraser, Norbert Frey, Chris P Gale, Finn Gustafsson, Julie Harris, Bernard Iung, Stefan Janssens, Mariell Jessup, А. О. Конради, Dipak Kotecha, Ekaterini Lambrinou, Patrizio Lancellotti, Ulf Landmesser, Christophe Leclercq, Basil S. Lewis, Francisco Leyva, Aleš Linhart, Maja‐Lisa Løchen, Lars H. Lund, Donna Mancini, Josep Masip, Davor Miličić, Christian Mueller, Holger Nef, Jens Cosedis Nielsen, Lis Neubeck, Michel Noutsias, Steffen E. Petersen, Anna Sonia Petronio, Piotr Ponikowski, Eva Prescott, Amina Rakisheva, Dimitrios J. Richter, Evgeny Schlyakhto, Petar Seferović, Michele Senni, Marta Sitges, Miguel Sousa‐Uva, Carlo G. Tocchetti, Rhian M. Touyz, C. Tschoepe, Johannes Waltenberger, Marianna Adamo, Andreas Baumbach, Michael Böhm, Haran Burri, Jelena Čelutkienė
domains	https://openalex.org/domains/3	https://openalex.org/W2139984188		1966	Nathan Mantel
domains	https://openalex.org/domains/3	https://openalex.org/W2316564661	https://doi.org/10.6028/jres.049.044	1952	Magnus R. Hestenes, Eduard Stiefel
domains	https://openalex.org/domains/3	https://openalex.org/W2128114769	https://doi.org/10.1038/nature03959	2005	Marcel Margulies, Michael D. Miller, William E. Altman, Said Attiya, Joel S. Bader, Lisa A. Bemben, Jan Berka, Michael Braverman, Yi‐Ju Chen, Zhoutao Chen, Scott Dewell, Lei Du, Joseph M. Fierro, Xavier V. Gomes, Brian C. Godwin, Wen He, Scott Helgesen, Chun He Ho, Gerard P. Irzyk, Szilveszter C. Jando, Maria L. I. Alenquer, Thomas Jarvie, Kshama B. Jirage, Jong‐Bum Kim, James R. Knight, Janna R. Lanza, John H. Leamon, Steven M. Lefkowitz, Ming Lei, Jing Li, Kenton L. Lohman, Hong Lü, Vinod B. Makhijani, Keith E. McDade, Michael P. McKenna, Eugene W. Myers, Elizabeth Nickerson, John R. Nobile, Ramona Plant, Bernard P. Puc, M. T. Ronan, George T. Roth, Gary J. Sarkis, Jan Fredrik Simons, John Simpson, Maithreyan Srinivasan, Karrie Tartaro, Alexander Tomasz, Kari A. Vogt, Greg A. Volkmer, Shally H. Wang, Yong Wang, Michael P. Weiner, Pengguang Yu, R. F. Begley, Jonathan M. Rothberg
domains	https://openalex.org/domains/3	https://openalex.org/W2123341385	https://doi.org/10.1523/jneurosci.17-11-04302.1997	1997	Nancy Kanwisher, Josh H. McDermott, Marvin M. Chun
domains	https://openalex.org/domains/3	https://openalex.org/W2133151341	https://doi.org/10.1016/j.jqsrt.2017.06.038	2017	Iouli E. Gordon, Laurence S. Rothman, C. Hill, Roman V. Kochanov, Yan Tan, P. F. Bernath, Manfred Birk, Vincent Boudon, A. Campargue, K. Chance, Brian J. Drouin, J.‐M. Flaud, Robert R. Gamache, Joseph T. Hodges, D. Jacquemart, V. I. Perevalov, A. Perrin, Keith P. Shine, Mary Ann H. Smith, Jonathan Tennyson, Geoffrey C. Toon, H. Tran, Vl.G. Tyuterev, A. Barbé, Attila G. Császár, V. Malathy Devi, Tibor Furtenbacher, Jeremy J. Harrison, J.‐M. Hartmann, A. Jolly, Timothy J. Johnson, Tijs Karman, Isabelle Kleiner, Aleksandra A. Kyuberis, Joep Loos, O.M. Lyulin, S. T. Massie, С.Н. Михайленко, N. Moazzen-Ahmadi, H. S. P. Müller, O. V. Naumenko, A.V. Nikitin, O. L. Polyansky, M. Rey, M. Rotger, Steven W. Sharpe, Keeyoon Sung, E. Starikova, S.A. Tashkun, J. Vander Auwera, Georg Wagner, Jonas Wilzewski, Piotr Wcisło, Shanshan Yu, E. J. Zak
domains	https://openalex.org/domains/3	https://openalex.org/W2138405719	https://doi.org/10.1016/s1389-5567(00)00002-2	2000	Akira Fujishima, Tata N. Rao, Donald A. Tryk
domains	https://openalex.org/domains/3	https://openalex.org/W2909240409	https://doi.org/10.1038/s41598-018-37186-2	2019	Aldenor Gomes Santos, Gisele O. da Rocha, Jaílson B. de Andrade
domains	https://openalex.org/domains/3	https://openalex.org/W2119436275		1999	Roger B. Nelsen
domains	https://openalex.org/domains/3	https://openalex.org/W2060194897	https://doi.org/10.1126/science.179.4073.588	1973	John T. Rotruck, A. L. Pope, Howard E. Ganther, Anne Swanson, Dean G. Hafeman, W. G. Hoekstra
domains	https://openalex.org/domains/3	https://openalex.org/W2088477804	https://doi.org/10.1007/bf02289447	1965	John L. Horn
domains	https://openalex.org/domains/3	https://openalex.org/W2004216675	https://doi.org/10.1049/ep.1977.0180	1977	M.W. Thring
domains	https://openalex.org/domains/3	https://openalex.org/W2161484642	https://doi.org/10.1145/182.358434	1983	James F. Allen
domains	https://openalex.org/domains/3	https://openalex.org/W2022085591	https://doi.org/10.1126/science.1067208	2002	Mohamed Eddaoudi, Jaheon Kim, Nathaniel L. Rosi, D. Vodak, Joseph Wachter, M. O’Keeffe, Omar M. Yaghi
domains	https://openalex.org/domains/3	https://openalex.org/W2004550299	https://doi.org/10.1039/b807080f	2009	Jeong Yong Lee, Omar K. Farha, John M. Roberts, Karl A. Scheidt, SonBinh T. Nguyen, Joseph T. Hupp
domains	https://openalex.org/domains/3	https://openalex.org/W323536346	https://doi.org/10.1017/cbo9780511840531	2000	Stephen B. Pope
domains	https://openalex.org/domains/3	https://openalex.org/W2088321686	https://doi.org/10.1038/nmat1967	2007	F. Schedin, A. K. Geǐm, С. В. Морозов, E.W. Hill, Peter Blake, M. I. Katsnelson, Kostya S. Novoselov
domains	https://openalex.org/domains/3	https://openalex.org/W4301014524	https://doi.org/10.1007/978-0-387-40065-5	2006	Jorge Nocedal, Stephen J. Wright
domains	https://openalex.org/domains/3	https://openalex.org/W2032843489	https://doi.org/10.1126/science.287.5455.1019	2000	T. Dietl, Hideo Ohno, F. Matsukura, J. Cibért, D. Ferrand
domains	https://openalex.org/domains/3	https://openalex.org/W1677747913	https://doi.org/10.1038/46248	1999	Hailian Li, Mohamed Eddaoudi, M. O’Keeffe, Omar M. Yaghi
domains	https://openalex.org/domains/3	https://openalex.org/W2154321074	https://doi.org/10.1126/science.1104274	2005	Xavier Michalet, Fabien Pinaud, Laurent A. Bentolila, James M. Tsay, Sören Doose, J. J. Li, Gobalakrishnan Sundaresan, Anna M. Wu, Sanjiv S. Gambhir, Shimon Weiss
domains	https://openalex.org/domains/3	https://openalex.org/W2033990154	https://doi.org/10.1063/1.444267	1982	Michelle Francl, William J. Pietro, Warren J. Hehre, J. Stephen Binkley, Mark S. Gordon, Douglas J. DeFrees, John A. Pople
domains	https://openalex.org/domains/3	https://openalex.org/W2011208902	https://doi.org/10.1103/physrevlett.80.2245	1998	William K. Wootters
domains	https://openalex.org/domains/3	https://openalex.org/W2124181495	https://doi.org/10.1137/1.9781611970319	1982	Bradley Efron
domains	https://openalex.org/domains/3	https://openalex.org/W2135894974	https://doi.org/10.1016/j.jneumeth.2007.03.024	2007	Eric Maris, Robert Oostenveld
domains	https://openalex.org/domains/3	https://openalex.org/W2755950973	https://doi.org/10.1016/j.joi.2017.08.007	2017	Massimo Aria, Corrado Cuccurullo
domains	https://openalex.org/domains/3	https://openalex.org/W1992858116	https://doi.org/10.1038/nmeth929	2006	Michael J. Rust, Mark Bates, Xiaowei Zhuang
domains	https://openalex.org/domains/3	https://openalex.org/W2091063438	https://doi.org/10.1103/physrev.127.750	1962	B. R. Judd
domains	https://openalex.org/domains/3	https://openalex.org/W2116388354	https://doi.org/10.2307/1913712	1989	Pierre Perrón
domains	https://openalex.org/domains/3	https://openalex.org/W2127336290	https://doi.org/10.1002/jcc.540100208	1989	James J. P. Stewart
domains	https://openalex.org/domains/3	https://openalex.org/W2016382728	https://doi.org/10.2307/2965458	1997	MTW, J. Scott Long
domains	https://openalex.org/domains/3	https://openalex.org/W2068869385		1960	Thomas C. Schelling
domains	https://openalex.org/domains/3	https://openalex.org/W1977775666	https://doi.org/10.1037/1082-989x.4.3.272	1999	Leandre R. Fabrigar, Duane T. Wegener, Robert C. MacCallum, Erin J. Strahan
domains	https://openalex.org/domains/3	https://openalex.org/W2127890285	https://doi.org/10.1016/j.neuroimage.2006.01.015	2006	Paul A. Yushkevich, Joseph Piven, Heather C. Hazlett, Rachel G. Smith, Sean Ho, James C. Gee, Guido Gerig
domains	https://openalex.org/domains/3	https://openalex.org/W2048568378	https://doi.org/10.1029/wr012i003p00513	1976	Yechezkel Mualem
domains	https://openalex.org/domains/3	https://openalex.org/W1604035276	https://doi.org/10.3133/wri994259	1999	David L. Parkhurst, C.A.J. Appelo
domains	https://openalex.org/domains/3	https://openalex.org/W2135255848	https://doi.org/10.1037/0033-295x.82.6.407	1975	Allan M. Collins, Elizabeth F. Loftus
domains	https://openalex.org/domains/3	https://openalex.org/W3001465255	https://doi.org/10.1016/s0140-6736(20)30185-9	2020	Chen Wang, Peter Horby, Frederick G. Hayden, George F. Gao
domains	https://openalex.org/domains/3	https://openalex.org/W2096768134	https://doi.org/10.1007/978-94-010-0646-0	2001	H.-J. Zimmermann
domains	https://openalex.org/domains/3	https://openalex.org/W2167898414	https://doi.org/10.1007/3-540-45518-3_18	2001	Antony Rowstron, Peter Druschel
domains	https://openalex.org/domains/3	https://openalex.org/W2321972685	https://doi.org/10.1021/ja01176a030	1949	H. A. Benesi, J. H. Hildebrand
domains	https://openalex.org/domains/3	https://openalex.org/W2342249984	https://doi.org/10.25080/majora-92bf1922-00a	2010	Wes McKinney
domains	https://openalex.org/domains/3	https://openalex.org/W2007780422		1967	Henry Kučera, W. Nelson Francis, W. F. Twaddell, Mary Lois Marckworth, Laura M. Bell, John B. Carroll
domains	https://openalex.org/domains/3	https://openalex.org/W1972568665	https://doi.org/10.1016/0043-1354(80)90143-8	1980	Lars Håkanson
domains	https://openalex.org/domains/3	https://openalex.org/W2171093181	https://doi.org/10.1039/p298700000s1	1987	Frank H. Allen, Olga Kennard, David G. Watson, Lee Brammer, A.G. Orpen, Robin Taylor
domains	https://openalex.org/domains/3	https://openalex.org/W1570622790	https://doi.org/10.1007/978-1-4757-3294-8	2000	Terry M. Therneau, Patricia M. Grambsch
domains	https://openalex.org/domains/3	https://openalex.org/W2011657487	https://doi.org/10.1038/nprot.2013.084	2013	Brian J. Haas, Alexie Papanicolaou, Moran Yassour, Manfred Grabherr, Philip D. Blood, Joshua C. Bowden, Matthew Brian Couger, David Eccles, Bo Li, Matthias Lieber, Matthew D. MacManes, Michael Ott, Joshua Orvis, Nathalie Pochet, Francesco Strozzi, Nathan T. Weeks, Rick Westerman, Thomas William, Colin N. Dewey, Robert Henschel, Richard D. LeDuc, Nir Friedman, Aviv Regev
